REF_DATE,GEO,DGUID,VECTOR,COORDINATE,Population estimate
1/1/1982,Northwest Territories including Nunavut,,v5,13,49331
1/1/1982,Canada,2016A000011124,v1,1,25193538
1/1/1982,Newfoundland and Labrador,2016A000210,v2,2,575898
1/1/1982,Prince Edward Island,2016A000211,v8,3,123919
1/1/1982,Nova Scotia,2016A000212,v9,4,862255
1/1/1982,New Brunswick,2016A000213,v10,5,709894
1/1/1982,Quebec,2016A000224,v11,6,6584666
1/1/1982,Ontario,2016A000235,v12,7,8957042
1/1/1982,Manitoba,2016A000246,v13,8,1049816
1/1/1982,Saskatchewan,2016A000247,v14,9,991621
1/1/1982,Alberta,2016A000248,v15,10,2378405
1/1/1982,British Columbia,2016A000259,v3,11,2885875
1/1/1982,Yukon,2016A000260,v4,12,24320
1/1/1982,Northwest Territories including Nunavut,,v5,13,49827
1/1/1983,Canada,2016A000011124,v1,1,25242830
1/1/1983,Newfoundland and Labrador,2016A000210,v2,2,576813
1/1/1983,Prince Edward Island,2016A000211,v8,3,124181
1/1/1983,Nova Scotia,2016A000212,v9,4,864117
1/1/1983,New Brunswick,2016A000213,v10,5,711021
1/1/1983,Quebec,2016A000224,v11,6,6588636
1/1/1983,Ontario,2016A000235,v12,7,8982933
1/1/1983,Manitoba,2016A000246,v13,8,1052538
1/1/1983,Saskatchewan,2016A000247,v14,9,993810
1/1/1983,Alberta,2016A000248,v15,10,2383354
1/1/1983,British Columbia,2016A000259,v3,11,2891441
1/1/1983,Yukon,2016A000260,v4,12,23838
1/1/1983,Northwest Territories including Nunavut,,v5,13,50148
1/1/1983,Canada,2016A000011124,v1,1,25300372
1/1/1983,Newfoundland and Labrador,2016A000210,v2,2,577523
1/1/1983,Prince Edward Island,2016A000211,v8,3,124479
1/1/1983,Nova Scotia,2016A000212,v9,4,865796
1/1/1983,New Brunswick,2016A000213,v10,5,712338
1/1/1983,Quebec,2016A000224,v11,6,6595846
1/1/1983,Ontario,2016A000235,v12,7,9010994
1/1/1983,Manitoba,2016A000246,v13,8,1055586
1/1/1983,Saskatchewan,2016A000247,v14,9,997100
1/1/1983,Alberta,2016A000248,v15,10,2388090
1/1/1983,British Columbia,2016A000259,v3,11,2898574
1/1/1983,Yukon,2016A000260,v4,12,23702
1/1/1983,Northwest Territories including Nunavut,,v5,13,50344
1/1/1983,Canada,2016A000011124,v1,1,25366451
1/1/1983,Newfoundland and Labrador,2016A000210,v2,2,579164
1/1/1983,Prince Edward Island,2016A000211,v8,3,125102
1/1/1983,Nova Scotia,2016A000212,v9,4,868289
1/1/1983,New Brunswick,2016A000213,v10,5,714842
1/1/1983,Quebec,2016A000224,v11,6,6602976
1/1/1983,Ontario,2016A000235,v12,7,9039564
1/1/1983,Manitoba,2016A000246,v13,8,1059752
1/1/1983,Saskatchewan,2016A000247,v14,9,1001249
1/1/1983,Alberta,2016A000248,v15,10,2393587
1/1/1983,British Columbia,2016A000259,v3,11,2907502
1/1/1983,Yukon,2016A000260,v4,12,23664
1/1/1983,Northwest Territories including Nunavut,,v5,13,50760
1/1/1983,Canada,2016A000011124,v1,1,25434150
1/1/1983,Newfoundland and Labrador,2016A000210,v2,2,579603
1/1/1983,Prince Edward Island,2016A000211,v8,3,125634
1/1/1983,Nova Scotia,2016A000212,v9,4,872143
1/1/1983,New Brunswick,2016A000213,v10,5,716531
1/1/1983,Quebec,2016A000224,v11,6,6608417
1/1/1983,Ontario,2016A000235,v12,7,9074145
1/1/1983,Manitoba,2016A000246,v13,8,1063952
1/1/1983,Saskatchewan,2016A000247,v14,9,1005175
1/1/1983,Alberta,2016A000248,v15,10,2394239
1/1/1983,British Columbia,2016A000259,v3,11,2919166
1/1/1983,Yukon,2016A000260,v4,12,23760
1/1/1983,Northwest Territories including Nunavut,,v5,13,51385
1/1/1984,Canada,2016A000011124,v1,1,25482358
1/1/1984,Newfoundland and Labrador,2016A000210,v2,2,579558
1/1/1984,Prince Edward Island,2016A000211,v8,3,125906
1/1/1984,Nova Scotia,2016A000212,v9,4,874076
1/1/1984,New Brunswick,2016A000213,v10,5,717434
1/1/1984,Quebec,2016A000224,v11,6,6613628
1/1/1984,Ontario,2016A000235,v12,7,9100590
1/1/1984,Manitoba,2016A000246,v13,8,1066222
1/1/1984,Saskatchewan,2016A000247,v14,9,1007484
1/1/1984,Alberta,2016A000248,v15,10,2394892
1/1/1984,British Columbia,2016A000259,v3,11,2927258
1/1/1984,Yukon,2016A000260,v4,12,23544
1/1/1984,Northwest Territories including Nunavut,,v5,13,51766
1/1/1984,Canada,2016A000011124,v1,1,25539861
1/1/1984,Newfoundland and Labrador,2016A000210,v2,2,579810
1/1/1984,Prince Edward Island,2016A000211,v8,3,126184
1/1/1984,Nova Scotia,2016A000212,v9,4,875922
1/1/1984,New Brunswick,2016A000213,v10,5,718627
1/1/1984,Quebec,2016A000224,v11,6,6621748
1/1/1984,Ontario,2016A000235,v12,7,9129833
1/1/1984,Manitoba,2016A000246,v13,8,1069201
1/1/1984,Saskatchewan,2016A000247,v14,9,1010840
1/1/1984,Alberta,2016A000248,v15,10,2396706
1/1/1984,British Columbia,2016A000259,v3,11,2935384
1/1/1984,Yukon,2016A000260,v4,12,23603
1/1/1984,Northwest Territories including Nunavut,,v5,13,52003
1/1/1984,Canada,2016A000011124,v1,1,25607053
1/1/1984,Newfoundland and Labrador,2016A000210,v2,2,580065
1/1/1984,Prince Edward Island,2016A000211,v8,3,126563
1/1/1984,Nova Scotia,2016A000212,v9,4,877471
1/1/1984,New Brunswick,2016A000213,v10,5,720488
1/1/1984,Quebec,2016A000224,v11,6,6631220
1/1/1984,Ontario,2016A000235,v12,7,9167484
1/1/1984,Manitoba,2016A000246,v13,8,1071810
1/1/1984,Saskatchewan,2016A000247,v14,9,1014615
1/1/1984,Alberta,2016A000248,v15,10,2393907
1/1/1984,British Columbia,2016A000259,v3,11,2947181
1/1/1984,Yukon,2016A000260,v4,12,23921
1/1/1984,Northwest Territories including Nunavut,,v5,13,52328
1/1/1984,Canada,2016A000011124,v1,1,25677668
1/1/1984,Newfoundland and Labrador,2016A000210,v2,2,579356
1/1/1984,Prince Edward Island,2016A000211,v8,3,126877
1/1/1984,Nova Scotia,2016A000212,v9,4,881323
1/1/1984,New Brunswick,2016A000213,v10,5,721509
1/1/1984,Quebec,2016A000224,v11,6,6640276
1/1/1984,Ontario,2016A000235,v12,7,9210346
1/1/1984,Manitoba,2016A000246,v13,8,1075088
1/1/1984,Saskatchewan,2016A000247,v14,9,1018785
1/1/1984,Alberta,2016A000248,v15,10,2390913
1/1/1984,British Columbia,2016A000259,v3,11,2956332
1/1/1984,Yukon,2016A000260,v4,12,24168
1/1/1984,Northwest Territories including Nunavut,,v5,13,52695
1/1/1985,Canada,2016A000011124,v1,1,25721170
1/1/1985,Newfoundland and Labrador,2016A000210,v2,2,579043
1/1/1985,Prince Edward Island,2016A000211,v8,3,127330
1/1/1985,Nova Scotia,2016A000212,v9,4,883012
1/1/1985,New Brunswick,2016A000213,v10,5,721932
1/1/1985,Quebec,2016A000224,v11,6,6645778
1/1/1985,Ontario,2016A000235,v12,7,9230294
1/1/1985,Manitoba,2016A000246,v13,8,1078327
1/1/1985,Saskatchewan,2016A000247,v14,9,1020040
1/1/1985,Alberta,2016A000248,v15,10,2395813
1/1/1985,British Columbia,2016A000259,v3,11,2962108
1/1/1985,Yukon,2016A000260,v4,12,24156
1/1/1985,Northwest Territories including Nunavut,,v5,13,53337
1/1/1985,Canada,2016A000011124,v1,1,25774717
1/1/1985,Newfoundland and Labrador,2016A000210,v2,2,579320
1/1/1985,Prince Edward Island,2016A000211,v8,3,127486
1/1/1985,Nova Scotia,2016A000212,v9,4,884525
1/1/1985,New Brunswick,2016A000213,v10,5,722406
1/1/1985,Quebec,2016A000224,v11,6,6654729
1/1/1985,Ontario,2016A000235,v12,7,9256175
1/1/1985,Manitoba,2016A000246,v13,8,1081013
1/1/1985,Saskatchewan,2016A000247,v14,9,1021914
1/1/1985,Alberta,2016A000248,v15,10,2401499
1/1/1985,British Columbia,2016A000259,v3,11,2967584
1/1/1985,Yukon,2016A000260,v4,12,24245
1/1/1985,Northwest Territories including Nunavut,,v5,13,53821
1/1/1985,Canada,2016A000011124,v1,1,25842116
1/1/1985,Newfoundland and Labrador,2016A000210,v2,2,579275
1/1/1985,Prince Edward Island,2016A000211,v8,3,127619
1/1/1985,Nova Scotia,2016A000212,v9,4,885848
1/1/1985,New Brunswick,2016A000213,v10,5,723287
1/1/1985,Quebec,2016A000224,v11,6,6665802
1/1/1985,Ontario,2016A000235,v12,7,9294657
1/1/1985,Manitoba,2016A000246,v13,8,1082495
1/1/1985,Saskatchewan,2016A000247,v14,9,1024928
1/1/1985,Alberta,2016A000248,v15,10,2404490
1/1/1985,British Columbia,2016A000259,v3,11,2975131
1/1/1985,Yukon,2016A000260,v4,12,24375
1/1/1985,Northwest Territories including Nunavut,,v5,13,54209
1/1/1985,Canada,2016A000011124,v1,1,25914797
1/1/1985,Newfoundland and Labrador,2016A000210,v2,2,577784
1/1/1985,Prince Edward Island,2016A000211,v8,3,127864
1/1/1985,Nova Scotia,2016A000212,v9,4,887408
1/1/1985,New Brunswick,2016A000213,v10,5,723955
1/1/1985,Quebec,2016A000224,v11,6,6676959
1/1/1985,Ontario,2016A000235,v12,7,9338435
1/1/1985,Manitoba,2016A000246,v13,8,1085016
1/1/1985,Saskatchewan,2016A000247,v14,9,1027418
1/1/1985,Alberta,2016A000248,v15,10,2407001
1/1/1985,British Columbia,2016A000259,v3,11,2984237
1/1/1985,Yukon,2016A000260,v4,12,24458
1/1/1985,Northwest Territories including Nunavut,,v5,13,54262
1/1/1986,Canada,2016A000011124,v1,1,25962414
1/1/1986,Newfoundland and Labrador,2016A000210,v2,2,577248
1/1/1986,Prince Edward Island,2016A000211,v8,3,128256
1/1/1986,Nova Scotia,2016A000212,v9,4,887435
1/1/1986,New Brunswick,2016A000213,v10,5,724277
1/1/1986,Quebec,2016A000224,v11,6,6684699
1/1/1986,Ontario,2016A000235,v12,7,9362036
1/1/1986,Manitoba,2016A000246,v13,8,1087851
1/1/1986,Saskatchewan,2016A000247,v14,9,1027137
1/1/1986,Alberta,2016A000248,v15,10,2415590
1/1/1986,British Columbia,2016A000259,v3,11,2988964
1/1/1986,Yukon,2016A000260,v4,12,24359
1/1/1986,Northwest Territories including Nunavut,,v5,13,54562
1/1/1986,Canada,2016A000011124,v1,1,26019615
1/1/1986,Newfoundland and Labrador,2016A000210,v2,2,577105
1/1/1986,Prince Edward Island,2016A000211,v8,3,128403
1/1/1986,Nova Scotia,2016A000212,v9,4,888157
1/1/1986,New Brunswick,2016A000213,v10,5,724432
1/1/1986,Quebec,2016A000224,v11,6,6693133
1/1/1986,Ontario,2016A000235,v12,7,9391784
1/1/1986,Manitoba,2016A000246,v13,8,1090433
1/1/1986,Saskatchewan,2016A000247,v14,9,1027812
1/1/1986,Alberta,2016A000248,v15,10,2424950
1/1/1986,British Columbia,2016A000259,v3,11,2994267
1/1/1986,Yukon,2016A000260,v4,12,24364
1/1/1986,Northwest Territories including Nunavut,,v5,13,54775
1/1/1986,Canada,2016A000011124,v1,1,26100278
1/1/1986,Newfoundland and Labrador,2016A000210,v2,2,576306
1/1/1986,Prince Edward Island,2016A000211,v8,3,128436
1/1/1986,Nova Scotia,2016A000212,v9,4,889087
1/1/1986,New Brunswick,2016A000213,v10,5,725019
1/1/1986,Quebec,2016A000224,v11,6,6708170
1/1/1986,Ontario,2016A000235,v12,7,9437359
1/1/1986,Manitoba,2016A000246,v13,8,1091552
1/1/1986,Saskatchewan,2016A000247,v14,9,1028717
1/1/1986,Alberta,2016A000248,v15,10,2432930
1/1/1986,British Columbia,2016A000259,v3,11,3003621
1/1/1986,Yukon,2016A000260,v4,12,24430
1/1/1986,Northwest Territories including Nunavut,,v5,13,54651
1/1/1986,Canada,2016A000011124,v1,1,26187639
1/1/1986,Newfoundland and Labrador,2016A000210,v2,2,575396
1/1/1986,Prince Edward Island,2016A000211,v8,3,128281
1/1/1986,Nova Scotia,2016A000212,v9,4,891078
1/1/1986,New Brunswick,2016A000213,v10,5,725304
1/1/1986,Quebec,2016A000224,v11,6,6727250
1/1/1986,Ontario,2016A000235,v12,7,9493289
1/1/1986,Manitoba,2016A000246,v13,8,1092636
1/1/1986,Saskatchewan,2016A000247,v14,9,1029554
1/1/1986,Alberta,2016A000248,v15,10,2429949
1/1/1986,British Columbia,2016A000259,v3,11,3015876
1/1/1986,Yukon,2016A000260,v4,12,24782
1/1/1986,Northwest Territories including Nunavut,,v5,13,54244
1/1/1987,Canada,2016A000011124,v1,1,26256140
1/1/1987,Newfoundland and Labrador,2016A000210,v2,2,575586
1/1/1987,Prince Edward Island,2016A000211,v8,3,128429
1/1/1987,Nova Scotia,2016A000212,v9,4,891424
1/1/1987,New Brunswick,2016A000213,v10,5,725368
1/1/1987,Quebec,2016A000224,v11,6,6745101
1/1/1987,Ontario,2016A000235,v12,7,9531478
1/1/1987,Manitoba,2016A000246,v13,8,1094659
1/1/1987,Saskatchewan,2016A000247,v14,9,1029639
1/1/1987,Alberta,2016A000248,v15,10,2432958
1/1/1987,British Columbia,2016A000259,v3,11,3021900
1/1/1987,Yukon,2016A000260,v4,12,25125
1/1/1987,Northwest Territories including Nunavut,,v5,13,54473
1/1/1987,Canada,2016A000011124,v1,1,26346370
1/1/1987,Newfoundland and Labrador,2016A000210,v2,2,575802
1/1/1987,Prince Edward Island,2016A000211,v8,3,128645
1/1/1987,Nova Scotia,2016A000212,v9,4,891908
1/1/1987,New Brunswick,2016A000213,v10,5,726566
1/1/1987,Quebec,2016A000224,v11,6,6765059
1/1/1987,Ontario,2016A000235,v12,7,9577947
1/1/1987,Manitoba,2016A000246,v13,8,1097076
